ward_id,ward_name,lga_id,state_id
WD_SK_GWADABAWA_09,Gidan Kaya II,LGA_SK_GWADABAWA,ST_SK
WD_SK_GWADABAWA_10,Gwadabawa VI,LGA_SK_GWADABAWA,ST_SK
,,,
WD_SK_ILLELA_01,Illela I,LGA_SK_ILLELA,ST_SK
WD_SK_ILLELA_02,Illela II,LGA_SK_ILLELA,ST_SK
WD_SK_ILLELA_03,Illela III,LGA_SK_ILLELA,ST_SK
WD_SK_ILLELA_04,Illela IV,LGA_SK_ILLELA,ST_SK
WD_SK_ILLELA_05,Illela V,LGA_SK_ILLELA,ST_SK
WD_SK_ILLELA_06,Araba,LGA_SK_ILLELA,ST_SK
WD_SK_ILLELA_07,Damba,LGA_SK_ILLELA,ST_SK
WD_SK_ILLELA_08,Araba II,LGA_SK_ILLELA,ST_SK
WD_SK_ILLELA_09,Damba II,LGA_SK_ILLELA,ST_SK
WD_SK_ILLELA_10,Illela VI,LGA_SK_ILLELA,ST_SK
,,,
WD_SK_RABAH_01,Rabah I,LGA_SK_RABAH,ST_SK
WD_SK_RABAH_02,Rabah II,LGA_SK_RABAH,ST_SK
WD_SK_RABAH_03,Rabah III,LGA_SK_RABAH,ST_SK
WD_SK_RABAH_04,Rabah IV,LGA_SK_RABAH,ST_SK
WD_SK_RABAH_05,Rabah V,LGA_SK_RABAH,ST_SK
WD_SK_RABAH_06,Gandi,LGA_SK_RABAH,ST_SK
WD_SK_RABAH_07,Tangaza Road,LGA_SK_RABAH,ST_SK
WD_SK_RABAH_08,Gandi II,LGA_SK_RABAH,ST_SK
WD_SK_RABAH_09,Tangaza Road II,LGA_SK_RABAH,ST_SK
WD_SK_RABAH_10,Rabah VI,LGA_SK_RABAH,ST_SK
,,,
WD_SK_TAMBUWAL_01,Tambuwal I,LGA_SK_TAMBUWAL,ST_SK
WD_SK_TAMBUWAL_02,Tambuwal II,LGA_SK_TAMBUWAL,ST_SK
WD_SK_TAMBUWAL_03,Tambuwal III,LGA_SK_TAMBUWAL,ST_SK
WD_SK_TAMBUWAL_04,Tambuwal IV,LGA_SK_TAMBUWAL,ST_SK
WD_SK_TAMBUWAL_05,Tambuwal V,LGA_SK_TAMBUWAL,ST_SK
WD_SK_TAMBUWAL_06,Romon Sarki,LGA_SK_TAMBUWAL,ST_SK
WD_SK_TAMBUWAL_07,Bakka,LGA_SK_TAMBUWAL,ST_SK
WD_SK_TAMBUWAL_08,Romon Sarki II,LGA_SK_TAMBUWAL,ST_SK
WD_SK_TAMBUWAL_09,Bakka II,LGA_SK_TAMBUWAL,ST_SK
WD_SK_TAMBUWAL_10,Tambuwal VI,LGA_SK_TAMBUWAL,ST_SK
,,,
WD_SK_KWARE_01,Kware I,LGA_SK_KWARE,ST_SK
WD_SK_KWARE_02,Kware II,LGA_SK_KWARE,ST_SK
WD_SK_KWARE_03,Kware III,LGA_SK_KWARE,ST_SK
WD_SK_KWARE_04,Kware IV,LGA_SK_KWARE,ST_SK
WD_SK_KWARE_05,Kware V,LGA_SK_KWARE,ST_SK
WD_SK_KWARE_06,Basansan,LGA_SK_KWARE,ST_SK
WD_SK_KWARE_07,Basansan II,LGA_SK_KWARE,ST_SK
WD_SK_KWARE_08,Kware VI,LGA_SK_KWARE,ST_SK
WD_SK_KWARE_09,Kware VII,LGA_SK_KWARE,ST_SK
WD_SK_KWARE_10,Kware VIII,LGA_SK_KWARE,ST_SK
,,,
WD_SK_YABO_01,Yabo I,LGA_SK_YABO,ST_SK
WD_SK_YABO_02,Yabo II,LGA_SK_YABO,ST_SK
WD_SK_YABO_03,Yabo III,LGA_SK_YABO,ST_SK
WD_SK_YABO_04,Yabo IV,LGA_SK_YABO,ST_SK
WD_SK_YABO_05,Yabo V,LGA_SK_YABO,ST_SK
WD_SK_YABO_06,Bingaje,LGA_SK_YABO,ST_SK
WD_SK_YABO_07,Kilgori,LGA_SK_YABO,ST_SK
WD_SK_YABO_08,Bingaje II,LGA_SK_YABO,ST_SK
WD_SK_YABO_09,Kilgori II,LGA_SK_YABO,ST_SK
WD_SK_YABO_10,Yabo VI,LGA_SK_YABO,ST_SK
,,,
WD_SK_TANGAZA_01,Tangaza I,LGA_SK_TANGAZA,ST_SK
WD_SK_TANGAZA_02,Tangaza II,LGA_SK_TANGAZA,ST_SK
WD_SK_TANGAZA_03,Tangaza III,LGA_SK_TANGAZA,ST_SK
WD_SK_TANGAZA_04,Tangaza IV,LGA_SK_TANGAZA,ST_SK
WD_SK_TANGAZA_05,Tangaza V,LGA_SK_TANGAZA,ST_SK
WD_SK_TANGAZA_06,Gidan Madi,LGA_SK_TANGAZA,ST_SK
WD_SK_TANGAZA_07,Ruwa Wuri,LGA_SK_TANGAZA,ST_SK
WD_SK_TANGAZA_08,Gidan Madi II,LGA_SK_TANGAZA,ST_SK
WD_SK_TANGAZA_09,Ruwa Wuri II,LGA_SK_TANGAZA,ST_SK
WD_SK_TANGAZA_10,Tangaza VI,LGA_SK_TANGAZA,ST_SK
,,,
WD_SK_GUDU_01,Gudu I,LGA_SK_GUDU,ST_SK
WD_SK_GUDU_02,Gudu II,LGA_SK_GUDU,ST_SK
WD_SK_GUDU_03,Gudu III,LGA_SK_GUDU,ST_SK
WD_SK_GUDU_04,Gudu IV,LGA_SK_GUDU,ST_SK
WD_SK_GUDU_05,Gudu V,LGA_SK_GUDU,ST_SK
WD_SK_GUDU_06,Bachaka,LGA_SK_GUDU,ST_SK
WD_SK_GUDU_07,Kadassaka,LGA_SK_GUDU,ST_SK
WD_SK_GUDU_08,Bachaka II,LGA_SK_GUDU,ST_SK
WD_SK_GUDU_09,Kadassaka II,LGA_SK_GUDU,ST_SK
WD_SK_GUDU_10,Gudu VI,LGA_SK_GUDU,ST_SK
,,,
WD_SK_SABON_BIRNI_01,Sabon Birni I,LGA_SK_SABON_BIRNI,ST_SK
WD_SK_SABON_BIRNI_02,Sabon Birni II,LGA_SK_SABON_BIRNI,ST_SK
WD_SK_SABON_BIRNI_03,Sabon Birni III,LGA_SK_SABON_BIRNI,ST_SK
WD_SK_SABON_BIRNI_04,Sabon Birni IV,LGA_SK_SABON_BIRNI,ST_SK
WD_SK_SABON_BIRNI_05,Sabon Birni V,LGA_SK_SABON_BIRNI,ST_SK
WD_SK_SABON_BIRNI_06,Gatawa,LGA_SK_SABON_BIRNI,ST_SK
WD_SK_SABON_BIRNI_07,Tara,LGA_SK_SABON_BIRNI,ST_SK
WD_SK_SABON_BIRNI_08,Gatawa II,LGA_SK_SABON_BIRNI,ST_SK
WD_SK_SABON_BIRNI_09,Tara II,LGA_SK_SABON_BIRNI,ST_SK
WD_SK_SABON_BIRNI_10,Sabon Birni VI,LGA_SK_SABON_BIRNI,ST_SK
,,,
WD_SK_ISA_01,Isa I,LGA_SK_ISA,ST_SK
WD_SK_ISA_02,Isa II,LGA_SK_ISA,ST_SK
WD_SK_ISA_03,Isa III,LGA_SK_ISA,ST_SK
WD_SK_ISA_04,Isa IV,LGA_SK_ISA,ST_SK
WD_SK_ISA_05,Isa V,LGA_SK_ISA,ST_SK
WD_SK_ISA_06,Turba,LGA_SK_ISA,ST_SK
WD_SK_ISA_07,Tozai,LGA_SK_ISA,ST_SK
WD_SK_ISA_08,Turba II,LGA_SK_ISA,ST_SK
WD_SK_ISA_09,Tozai II,LGA_SK_ISA,ST_SK
WD_SK_ISA_10,Isa VI,LGA_SK_ISA,ST_SK
,,,
WD_KB_BIRNIN_KEBBI_01,Birnin Kebbi I,LGA_KB_BIRNIN_KEBBI,ST_KB
WD_KB_BIRNIN_KEBBI_02,Birnin Kebbi II,LGA_KB_BIRNIN_KEBBI,ST_KB
WD_KB_BIRNIN_KEBBI_03,Birnin Kebbi III,LGA_KB_BIRNIN_KEBBI,ST_KB
WD_KB_BIRNIN_KEBBI_04,Birnin Kebbi IV,LGA_KB_BIRNIN_KEBBI,ST_KB
WD_KB_BIRNIN_KEBBI_05,Birnin Kebbi V,LGA_KB_BIRNIN_KEBBI,ST_KB
WD_KB_BIRNIN_KEBBI_06,Ambursa,LGA_KB_BIRNIN_KEBBI,ST_KB
WD_KB_BIRNIN_KEBBI_07,Makera,LGA_KB_BIRNIN_KEBBI,ST_KB
WD_KB_BIRNIN_KEBBI_08,Ambursa II,LGA_KB_BIRNIN_KEBBI,ST_KB
WD_KB_BIRNIN_KEBBI_09,Makera II,LGA_KB_BIRNIN_KEBBI,ST_KB
WD_KB_BIRNIN_KEBBI_10,Birnin Kebbi VI,LGA_KB_BIRNIN_KEBBI,ST_KB
,,,
WD_KB_ARGUNGU_01,Argungu I,LGA_KB_ARGUNGU,ST_KB
WD_KB_ARGUNGU_02,Argungu II,LGA_KB_ARGUNGU,ST_KB
WD_KB_ARGUNGU_03,Argungu III,LGA_KB_ARGUNGU,ST_KB
WD_KB_ARGUNGU_04,Argungu IV,LGA_KB_ARGUNGU,ST_KB
WD_KB_ARGUNGU_05,Argungu V,LGA_KB_ARGUNGU,ST_KB
WD_KB_ARGUNGU_06,Kokani,LGA_KB_ARGUNGU,ST_KB
WD_KB_ARGUNGU_07,Kangiwa,LGA_KB_ARGUNGU,ST_KB
WD_KB_ARGUNGU_08,Kokani II,LGA_KB_ARGUNGU,ST_KB
WD_KB_ARGUNGU_09,Kangiwa II,LGA_KB_ARGUNGU,ST_KB
WD_KB_ARGUNGU_10,Argungu VI,LGA_KB_ARGUNGU,ST_KB
,,,
WD_KB_YELWA_01,Yelwa I,LGA_KB_YELWA,ST_KB
WD_KB_YELWA_02,Yelwa II,LGA_KB_YELWA,ST_KB
WD_KB_YELWA_03,Yelwa III,LGA_KB_YELWA,ST_KB
WD_KB_YELWA_04,Yelwa IV,LGA_KB_YELWA,ST_KB
WD_KB_YELWA_05,Yelwa V,LGA_KB_YELWA,ST_KB
WD_KB_YELWA_06,Zuru Road,LGA_KB_YELWA,ST_KB
WD_KB_YELWA_07,Gungun,LGA_KB_YELWA,ST_KB
WD_KB_YELWA_08,Zuru Road II,LGA_KB_YELWA,ST_KB
WD_KB_YELWA_09,Gungun II,LGA_KB_YELWA,ST_KB
WD_KB_YELWA_10,Yelwa VI,LGA_KB_YELWA,ST_KB
,,,
WD_KB_ZURU_01,Zuru I,LGA_KB_ZURU,ST_KB
WD_KB_ZURU_02,Zuru II,LGA_KB_ZURU,ST_KB
WD_KB_ZURU_03,Zuru III,LGA_KB_ZURU,ST_KB
WD_KB_ZURU_04,Zuru IV,LGA_KB_ZURU,ST_KB
WD_KB_ZURU_05,Zuru V,LGA_KB_ZURU,ST_KB
WD_KB_ZURU_06,Rikoto,LGA_KB_ZURU,ST_KB
WD_KB_ZURU_07,Dabai,LGA_KB_ZURU,ST_KB
WD_KB_ZURU_08,Rikoto II,LGA_KB_ZURU,ST_KB
WD_KB_ZURU_09,Dabai II,LGA_KB_ZURU,ST_KB
WD_KB_ZURU_10,Zuru VI,LGA_KB_ZURU,ST_KB
,,,
WD_KB_JEGA_01,Jega I,LGA_KB_JEGA,ST_KB
WD_KB_JEGA_02,Jega II,LGA_KB_JEGA,ST_KB
WD_KB_JEGA_03,Jega III,LGA_KB_JEGA,ST_KB
WD_KB_JEGA_04,Jega IV,LGA_KB_JEGA,ST_KB
WD_KB_JEGA_05,Jega V,LGA_KB_JEGA,ST_KB
WD_KB_JEGA_06,Kokani Road,LGA_KB_JEGA,ST_KB
WD_KB_JEGA_07,Dumbegu,LGA_KB_JEGA,ST_KB
WD_KB_JEGA_08,Kokani Road II,LGA_KB_JEGA,ST_KB
WD_KB_JEGA_09,Dumbegu II,LGA_KB_JEGA,ST_KB
WD_KB_JEGA_10,Jega VI,LGA_KB_JEGA,ST_KB
,,,
WD_KB_ALEIRO_01,Aleiro I,LGA_KB_ALEIRO,ST_KB
WD_KB_ALEIRO_02,Aleiro II,LGA_KB_ALEIRO,ST_KB
WD_KB_ALEIRO_03,Aleiro III,LGA_KB_ALEIRO,ST_KB
WD_KB_ALEIRO_04,Aleiro IV,LGA_KB_ALEIRO,ST_KB
WD_KB_ALEIRO_05,Aleiro V,LGA_KB_ALEIRO,ST_KB
WD_KB_ALEIRO_06,Rafin Bauna,LGA_KB_ALEIRO,ST_KB
WD_KB_ALEIRO_07,Gafara,LGA_KB_ALEIRO,ST_KB
WD_KB_ALEIRO_08,Rafin Bauna II,LGA_KB_ALEIRO,ST_KB
WD_KB_ALEIRO_09,Gafara II,LGA_KB_ALEIRO,ST_KB
WD_KB_ALEIRO_10,Aleiro VI,LGA_KB_ALEIRO,ST_KB
,,,
WD_KB_MAIYAMA_01,Maiyama I,LGA_KB_MAIYAMA,ST_KB
WD_KB_MAIYAMA_02,Maiyama II,LGA_KB_MAIYAMA,ST_KB
WD_KB_MAIYAMA_03,Maiyama III,LGA_KB_MAIYAMA,ST_KB
WD_KB_MAIYAMA_04,Maiyama IV,LGA_KB_MAIYAMA,ST_KB
WD_KB_MAIYAMA_05,Maiyama V,LGA_KB_MAIYAMA,ST_KB
WD_KB_MAIYAMA_06,Andarai,LGA_KB_MAIYAMA,ST_KB
WD_KB_MAIYAMA_07,Kawara,LGA_KB_MAIYAMA,ST_KB
WD_KB_MAIYAMA_08,Andarai II,LGA_KB_MAIYAMA,ST_KB
WD_KB_MAIYAMA_09,Kawara II,LGA_KB_MAIYAMA,ST_KB
WD_KB_MAIYAMA_10,Maiyama VI,LGA_KB_MAIYAMA,ST_KB
,,,
WD_KB_BAGUDO_01,Bagudo I,LGA_KB_BAGUDO,ST_KB
WD_KB_BAGUDO_02,Bagudo II,LGA_KB_BAGUDO,ST_KB
WD_KB_BAGUDO_03,Bagudo III,LGA_KB_BAGUDO,ST_KB
WD_KB_BAGUDO_04,Bagudo IV,LGA_KB_BAGUDO,ST_KB
WD_KB_BAGUDO_05,Bagudo V,LGA_KB_BAGUDO,ST_KB
WD_KB_BAGUDO_06,Illo,LGA_KB_BAGUDO,ST_KB
WD_KB_BAGUDO_07,Kaoje,LGA_KB_BAGUDO,ST_KB
WD_KB_BAGUDO_08,Illo II,LGA_KB_BAGUDO,ST_KB
WD_KB_BAGUDO_09,Kaoje II,LGA_KB_BAGUDO,ST_KB
WD_KB_BAGUDO_10,Bagudo VI,LGA_KB_BAGUDO,ST_KB
,,,
WD_KB_DANDI_01,Dandi I,LGA_KB_DANDI,ST_KB
WD_KB_DANDI_02,Dandi II,LGA_KB_DANDI,ST_KB
WD_KB_DANDI_03,Dandi III,LGA_KB_DANDI,ST_KB
WD_KB_DANDI_04,Dandi IV,LGA_KB_DANDI,ST_KB
WD_KB_DANDI_05,Dandi V,LGA_KB_DANDI,ST_KB
WD_KB_DANDI_06,Kamba,LGA_KB_DANDI,ST_KB
WD_KB_DANDI_07,Kasuwarma,LGA_KB_DANDI,ST_KB
WD_KB_DANDI_08,Kamba II,LGA_KB_DANDI,ST_KB
WD_KB_DANDI_09,Kasuwarma II,LGA_KB_DANDI,ST_KB
WD_KB_DANDI_10,Dandi VI,LGA_KB_DANDI,ST_KB
,,,
WD_KB_NGASKI_01,Ngaski I,LGA_KB_NGASKI,ST_KB
WD_KB_NGASKI_02,Ngaski II,LGA_KB_NGASKI,ST_KB
WD_KB_NGASKI_03,Ngaski III,LGA_KB_NGASKI,ST_KB
WD_KB_NGASKI_04,Ngaski IV,LGA_KB_NGASKI,ST_KB
WD_KB_NGASKI_05,Ngaski V,LGA_KB_NGASKI,ST_KB
WD_KB_NGASKI_06,Wara,LGA_KB_NGASKI,ST_KB
WD_KB_NGASKI_07,Birnin Yauri Road,LGA_KB_NGASKI,ST_KB
WD_KB_NGASKI_08,Wara II,LGA_KB_NGASKI,ST_KB
WD_KB_NGASKI_09,Birnin Yauri Road II,LGA_KB_NGASKI,ST_KB
WD_KB_NGASKI_10,Ngaski VI,LGA_KB_NGASKI,ST_KB
,,,
WD_KB_SAKABA_01,Sakaba I,LGA_KB_SAKABA,ST_KB
WD_KB_SAKABA_02,Sakaba II,LGA_KB_SAKABA,ST_KB
WD_KB_SAKABA_03,Sakaba III,LGA_KB_SAKABA,ST_KB
WD_KB_SAKABA_04,Sakaba IV,LGA_KB_SAKABA,ST_KB
WD_KB_SAKABA_05,Sakaba V,LGA_KB_SAKABA,ST_KB
WD_KB_SAKABA_06,Dirin Daji,LGA_KB_SAKABA,ST_KB
WD_KB_SAKABA_07,Jan Birni,LGA_KB_SAKABA,ST_KB
WD_KB_SAKABA_08,Dirin Daji II,LGA_KB_SAKABA,ST_KB
WD_KB_SAKABA_09,Jan Birni II,LGA_KB_SAKABA,ST_KB
WD_KB_SAKABA_10,Sakaba VI,LGA_KB_SAKABA,ST_KB
,,,
WD_KB_FAKAI_01,Fakai I,LGA_KB_FAKAI,ST_KB
WD_KB_FAKAI_02,Fakai II,LGA_KB_FAKAI,ST_KB
WD_KB_FAKAI_03,Fakai III,LGA_KB_FAKAI,ST_KB
WD_KB_FAKAI_04,Fakai IV,LGA_KB_FAKAI,ST_KB
WD_KB_FAKAI_05,Fakai V,LGA_KB_FAKAI,ST_KB
WD_KB_FAKAI_06,Mahuta Road,LGA_KB_FAKAI,ST_KB
WD_KB_FAKAI_07,Kwasara,LGA_KB_FAKAI,ST_KB
WD_KB_FAKAI_08,Mahuta Road II,LGA_KB_FAKAI,ST_KB
WD_KB_FAKAI_09,Kwasara II,LGA_KB_FAKAI,ST_KB
WD_KB_FAKAI_10,Fakai VI,LGA_KB_FAKAI,ST_KB
,,,
WD_KB_SURU_01,Suru I,LGA_KB_SURU,ST_KB
WD_KB_SURU_02,Suru II,LGA_KB_SURU,ST_KB
WD_KB_SURU_03,Suru III,LGA_KB_SURU,ST_KB
WD_KB_SURU_04,Suru IV,LGA_KB_SURU,ST_KB
WD_KB_SURU_05,Suru V,LGA_KB_SURU,ST_KB
WD_KB_SURU_06,Dakingari,LGA_KB_SURU,ST_KB
WD_KB_SURU_07,Bakuwai,LGA_KB_SURU,ST_KB
WD_KB_SURU_08,Dakingari II,LGA_KB_SURU,ST_KB
WD_KB_SURU_09,Bakuwai II,LGA_KB_SURU,ST_KB
WD_KB_SURU_10,Suru VI,LGA_KB_SURU,ST_KB
,,,
WD_KB_SHANGA_01,Shanga I,LGA_KB_SHANGA,ST_KB
WD_KB_SHANGA_02,Shanga II,LGA_KB_SHANGA,ST_KB
WD_KB_SHANGA_03,Shanga III,LGA_KB_SHANGA,ST_KB
WD_KB_SHANGA_04,Shanga IV,LGA_KB_SHANGA,ST_KB
WD_KB_SHANGA_05,Shanga V,LGA_KB_SHANGA,ST_KB
WD_KB_SHANGA_06,Kambaza,LGA_KB_SHANGA,ST_KB
WD_KB_SHANGA_07,Yar Goru,LGA_KB_SHANGA,ST_KB
WD_KB_SHANGA_08,Kambaza II,LGA_KB_SHANGA,ST_KB
WD_KB_SHANGA_09,Yar Goru II,LGA_KB_SHANGA,ST_KB
WD_KB_SHANGA_10,Shanga VI,LGA_KB_SHANGA,ST_KB
,,,
WD_KB_AREWA_DANDI_01,Arewa I,LGA_KB_AREWA_DANDI,ST_KB
WD_KB_AREWA_DANDI_02,Arewa II,LGA_KB_AREWA_DANDI,ST_KB
WD_KB_AREWA_DANDI_03,Arewa III,LGA_KB_AREWA_DANDI,ST_KB
WD_KB_AREWA_DANDI_04,Arewa IV,LGA_KB_AREWA_DANDI,ST_KB
WD_KB_AREWA_DANDI_05,Arewa V,LGA_KB_AREWA_DANDI,ST_KB
WD_KB_AREWA_DANDI_06,Jega Road,LGA_KB_AREWA_DANDI,ST_KB
WD_KB_AREWA_DANDI_07,Kangiwa Road,LGA_KB_AREWA_DANDI,ST_KB
WD_KB_AREWA_DANDI_08,Jega Road II,LGA_KB_AREWA_DANDI,ST_KB
WD_KB_AREWA_DANDI_09,Kangiwa Road II,LGA_KB_AREWA_DANDI,ST_KB
WD_KB_AREWA_DANDI_10,Arewa VI,LGA_KB_AREWA_DANDI,ST_KB
,,,
WD_KB_KALGO_01,Kalgo I,LGA_KB_KALGO,ST_KB
WD_KB_KALGO_02,Kalgo II,LGA_KB_KALGO,ST_KB
WD_KB_KALGO_03,Kalgo III,LGA_KB_KALGO,ST_KB
WD_KB_KALGO_04,Kalgo IV,LGA_KB_KALGO,ST_KB
WD_KB_KALGO_05,Kalgo V,LGA_KB_KALGO,ST_KB
WD_KB_KALGO_06,Diggi,LGA_KB_KALGO,ST_KB
WD_KB_KALGO_07,Etene,LGA_KB_KALGO,ST_KB
WD_KB_KALGO_08,Diggi II,LGA_KB_KALGO,ST_KB
WD_KB_KALGO_09,Etene II,LGA_KB_KALGO,ST_KB
WD_KB_KALGO_10,Kalgo VI,LGA_KB_KALGO,ST_KB
,,,
WD_KB_BUNZA_01,Bunza I,LGA_KB_BUNZA,ST_KB
WD_KB_BUNZA_02,Bunza II,LGA_KB_BUNZA,ST_KB
WD_KB_BUNZA_03,Bunza III,LGA_KB_BUNZA,ST_KB
WD_KB_BUNZA_04,Bunza IV,LGA_KB_BUNZA,ST_KB
WD_KB_BUNZA_05,Bunza V,LGA_KB_BUNZA,ST_KB
WD_KB_BUNZA_06,Rahama,LGA_KB_BUNZA,ST_KB
WD_KB_BUNZA_07,Zogirma,LGA_KB_BUNZA,ST_KB
WD_KB_BUNZA_08,Rahama II,LGA_KB_BUNZA,ST_KB
WD_KB_BUNZA_09,Zogirma II,LGA_KB_BUNZA,ST_KB
WD_KB_BUNZA_10,Bunza VI,LGA_KB_BUNZA,ST_KB
,,,
WD_ZF_GUSAU_01,Gusau I,LGA_ZF_GUSAU,ST_ZF
WD_ZF_GUSAU_02,Gusau II,LGA_ZF_GUSAU,ST_ZF
WD_ZF_GUSAU_03,Gusau III,LGA_ZF_GUSAU,ST_ZF
WD_ZF_GUSAU_04,Gusau IV,LGA_ZF_GUSAU,ST_ZF
WD_ZF_GUSAU_05,Gusau V,LGA_ZF_GUSAU,ST_ZF
WD_ZF_GUSAU_06,Tudun Wada,LGA_ZF_GUSAU,ST_ZF
WD_ZF_GUSAU_07,Sabon Gari,LGA_ZF_GUSAU,ST_ZF
WD_ZF_GUSAU_08,Tudun Wada II,LGA_ZF_GUSAU,ST_ZF
WD_ZF_GUSAU_09,Sabon Gari II,LGA_ZF_GUSAU,ST_ZF
WD_ZF_GUSAU_10,Gusau VI,LGA_ZF_GUSAU,ST_ZF
,,,
WD_ZF_TALATA_MAFARA_01,Talata Mafara I,LGA_ZF_TALATA_MAFARA,ST_ZF
WD_ZF_TALATA_MAFARA_02,Talata Mafara II,LGA_ZF_TALATA_MAFARA,ST_ZF
WD_ZF_TALATA_MAFARA_03,Talata Mafara III,LGA_ZF_TALATA_MAFARA,ST_ZF
WD_ZF_TALATA_MAFARA_04,Talata Mafara IV,LGA_ZF_TALATA_MAFARA,ST_ZF
WD_ZF_TALATA_MAFARA_05,Talata Mafara V,LGA_ZF_TALATA_MAFARA,ST_ZF
WD_ZF_TALATA_MAFARA_06,Garin Liman,LGA_ZF_TALATA_MAFARA,ST_ZF
WD_ZF_TALATA_MAFARA_07,Gwaram,LGA_ZF_TALATA_MAFARA,ST_ZF
WD_ZF_TALATA_MAFARA_08,Garin Liman II,LGA_ZF_TALATA_MAFARA,ST_ZF
WD_ZF_TALATA_MAFARA_09,Gwaram II,LGA_ZF_TALATA_MAFARA,ST_ZF
WD_ZF_TALATA_MAFARA_10,Talata Mafara VI,LGA_ZF_TALATA_MAFARA,ST_ZF
,,,
WD_ZF_ANKA_01,Anka I,LGA_ZF_ANKA,ST_ZF
WD_ZF_ANKA_02,Anka II,LGA_ZF_ANKA,ST_ZF
WD_ZF_ANKA_03,Anka III,LGA_ZF_ANKA,ST_ZF
WD_ZF_ANKA_04,Anka IV,LGA_ZF_ANKA,ST_ZF
WD_ZF_ANKA_05,Anka V,LGA_ZF_ANKA,ST_ZF
WD_ZF_ANKA_06,Bagega,LGA_ZF_ANKA,ST_ZF
WD_ZF_ANKA_07,Barayar Zaki,LGA_ZF_ANKA,ST_ZF
WD_ZF_ANKA_08,Bagega II,LGA_ZF_ANKA,ST_ZF
WD_ZF_ANKA_09,Barayar Zaki II,LGA_ZF_ANKA,ST_ZF
WD_ZF_ANKA_10,Anka VI,LGA_ZF_ANKA,ST_ZF
,,,
WD_ZF_MARU_01,Maru I,LGA_ZF_MARU,ST_ZF
WD_ZF_MARU_02,Maru II,LGA_ZF_MARU,ST_ZF
WD_ZF_MARU_03,Maru III,LGA_ZF_MARU,ST_ZF
WD_ZF_MARU_04,Maru IV,LGA_ZF_MARU,ST_ZF
WD_ZF_MARU_05,Maru V,LGA_ZF_MARU,ST_ZF
WD_ZF_MARU_06,Dansadau,LGA_ZF_MARU,ST_ZF
WD_ZF_MARU_07,Mutumji,LGA_ZF_MARU,ST_ZF
WD_ZF_MARU_08,Dansadau II,LGA_ZF_MARU,ST_ZF
WD_ZF_MARU_09,Mutumji II,LGA_ZF_MARU,ST_ZF
WD_ZF_MARU_10,Maru VI,LGA_ZF_MARU,ST_ZF
,,,
WD_ZF_BUNGUDU_01,Bungudu I,LGA_ZF_BUNGUDU,ST_ZF
WD_ZF_BUNGUDU_02,Bungudu II,LGA_ZF_BUNGUDU,ST_ZF
WD_ZF_BUNGUDU_03,Bungudu III,LGA_ZF_BUNGUDU,ST_ZF
WD_ZF_BUNGUDU_04,Bungudu IV,LGA_ZF_BUNGUDU,ST_ZF
WD_ZF_BUNGUDU_05,Bungudu V,LGA_ZF_BUNGUDU,ST_ZF
WD_ZF_BUNGUDU_06,Fada,LGA_ZF_BUNGUDU,ST_ZF
WD_ZF_BUNGUDU_07,Kwatarkwashi,LGA_ZF_BUNGUDU,ST_ZF
WD_ZF_BUNGUDU_08,Fada II,LGA_ZF_BUNGUDU,ST_ZF
WD_ZF_BUNGUDU_09,Kwatarkwashi II,LGA_ZF_BUNGUDU,ST_ZF
WD_ZF_BUNGUDU_10,Bungudu VI,LGA_ZF_BUNGUDU,ST_ZF
,,,
WD_ZF_TSAFE_01,Tsafe I,LGA_ZF_TSAFE,ST_ZF
WD_ZF_TSAFE_02,Tsafe II,LGA_ZF_TSAFE,ST_ZF
WD_ZF_TSAFE_03,Tsafe III,LGA_ZF_TSAFE,ST_ZF
WD_ZF_TSAFE_04,Tsafe IV,LGA_ZF_TSAFE,ST_ZF
WD_ZF_TSAFE_05,Tsafe V,LGA_ZF_TSAFE,ST_ZF
WD_ZF_TSAFE_06,Bilbis,LGA_ZF_TSAFE,ST_ZF
WD_ZF_TSAFE_07,Yandoto,LGA_ZF_TSAFE,ST_ZF
WD_ZF_TSAFE_08,Bilbis II,LGA_ZF_TSAFE,ST_ZF
WD_ZF_TSAFE_09,Yandoto II,LGA_ZF_TSAFE,ST_ZF
WD_ZF_TSAFE_10,Tsafe VI,LGA_ZF_TSAFE,ST_ZF
,,,
WD_ZF_SHINKAFI_01,Shinkafi I,LGA_ZF_SHINKAFI,ST_ZF
WD_ZF_SHINKAFI_02,Shinkafi II,LGA_ZF_SHINKAFI,ST_ZF
WD_ZF_SHINKAFI_03,Shinkafi III,LGA_ZF_SHINKAFI,ST_ZF
WD_ZF_SHINKAFI_04,Shinkafi IV,LGA_ZF_SHINKAFI,ST_ZF
WD_ZF_SHINKAFI_05,Shinkafi V,LGA_ZF_SHINKAFI,ST_ZF
WD_ZF_SHINKAFI_06,Badawa,LGA_ZF_SHINKAFI,ST_ZF
WD_ZF_SHINKAFI_07,Galadi,LGA_ZF_SHINKAFI,ST_ZF
WD_ZF_SHINKAFI_08,Badawa II,LGA_ZF_SHINKAFI,ST_ZF
WD_ZF_SHINKAFI_09,Galadi II,LGA_ZF_SHINKAFI,ST_ZF
WD_ZF_SHINKAFI_10,Shinkafi VI,LGA_ZF_SHINKAFI,ST_ZF
,,,
WD_ZF_ZURMI_01,Zurmi I,LGA_ZF_ZURMI,ST_ZF
